,video,timestamp,text
446,08-29,48:46,dedicate some time discuss this but uh just to let you know the router can also
447,08-29,48:51,certify that functionality it's basically trans i would say translate the network address from public address
448,08-29,48:59,to private address or from private address to public address okay
449,08-29,49:04,so those are the solar functions for the router
450,08-29,49:09,and then here we also have this this is these are called the wireless access
451,08-29,49:14,point okay most of the time you will say oh that's how the router look like yes
452,08-29,49:21,that's exactly how the router look like at your home usually actually we combine
453,08-29,49:27,this wireless access point with the router okay these two are combined in
454,08-29,49:33,one single box that means your router your router also has the wireless access
455,08-29,49:39,point that's why you see this device at your home okay and in addition to that you will sometimes if you do not use
456,08-29,49:46,wireless you do not use wi-fi you can see this computer is using wi-fi okay so for the other computers they are
457,08-29,49:54,connected to the router directly with the cable okay so then that is called
458,08-29,50:02,that is usually called the ethernet the wider ethernet okay and we may also have
459,08-29,50:08,the wife the phones connecting to the uh what is success point
460,08-29,50:14,so that is about the home network
461,08-31,1:31,they're mean the same thing you really okay in the enterprise network
462,08-31,1:36,the protocol we use is usually ethernet of course we have some like
463,08-31,1:44,wireless network okay but most of the pcs servers are connected via cables
464,08-31,1:51,okay the my cables the protocol guys version is
465,08-31,1:56,the ethernet okay and in the enterprise networks usually we firstly we have the
466,08-31,2:02,servers okay the servers are some machines that are
467,08-31,2:10,dedicated to provide some service to the you to the clients to the users okay depending
468,08-31,2:17,on different type of services we call them different servers but again
469,08-31,2:23,as i mentioned the memory c servers the servers are the computers firstly they
470,08-31,2:29,are the computers and also we refer to the server program sometimes you'll be you may even for
471,08-31,2:36,example install you may even install one sorry
472,08-31,2:42,you may install multiple server program on one machine okay so
473,08-31,2:49,here for example
474,08-31,3:10,foreign
475,08-31,3:17,so if your machine your physical machine is powerful enough and if you're if you
476,08-31,3:24,only serve a small group of people small group of users then sometimes don't even
477,08-31,3:30,need multiple physical machines you can install multiple server programs on one
478,08-31,3:37,machine and then use that one machine to service the server that is also possible okay of course you can also for example
479,08-31,3:44,deploy a number of virtual machines in one physical
480,08-31,3:49,um in one physical machine and then each washing machine serves as a server that is also possible so you can see there
481,08-31,3:56,are multiple ways of implementing this so then in the future when you talk
482,08-31,4:02,about servers we think about this they you don't always think that those servers are big machines sitting in a
