"video","timestamp","text"
"08-29","48:08","deny that package we refuse to pass this to the destination computers"
"08-29","48:14","okay so that's how the file will work the reason we can combine firewall and"
"08-29","48:20","router is because actually all the traffic needs to go through the"
"08-29","48:26","router first and then go to the destination computers that's why we can"
"08-29","48:32","actually filter the traffic here at the router okay and that is another thing"
"08-29","48:37","that is called Network address translation I don't want to spend more time here discussing that we will also"
"08-29","48:46","dedicate some time discuss this but uh just to let you know the router can also"
"08-29","48:51","certify that functionality it's basically trans I would say translate the network address from public address"
"08-29","48:59","to private address or from private address to public address okay"
"08-29","49:04","so those are the solar functions for the router"
"08-29","49:09","and then here we also have this this is these are called the wireless access"
"08-29","49:14","point okay most of the time you will say oh that's how the router look like yes"
"08-29","49:21","that's exactly how the router look like at your home usually actually we combine"
"08-29","49:27","this wireless access point with the router okay these two are combined in"
"08-29","49:33","one single box that means your router your router also has the wireless access"
"08-29","49:39","point that's why you see this device at your home okay and in addition to that you will sometimes if you do not use"
"08-29","49:46","wireless you do not use Wi-Fi you can see this computer is using Wi-Fi okay so for the other computers they are"
"08-29","49:54","connected to the router directly with the cable okay so then that is called"
"08-29","50:02","that is usually called the ethernet The Wider ethernet okay and we may also have"
"08-29","50:08","the wife the phones connecting to the uh what is success point"
"08-29","50:14","so that is about the home network"
"08-31","1:31","they're mean the same thing you really okay in the Enterprise Network"
"08-31","1:36","the protocol we use is usually ethernet of course we have some like"
"08-31","1:44","wireless network okay but most of the PCS servers are connected via cables"
"08-31","1:51","okay the my cables the protocol guys version is"
"08-31","1:56","the ethernet okay and in the Enterprise networks usually we firstly we have the"
"08-31","2:02","servers okay the servers are some machines that are"
"08-31","2:10","dedicated to provide some service to the you to the clients to the users okay depending"
"08-31","2:17","on different type of services we call them different servers but again"
"08-31","2:23","as I mentioned the memory C servers the servers are the computers firstly they"
